197,1066,866,0.089,0.28,0.47,0.021,0.006,9.24,0.96,0.01,0.16,0.08,0.21,0.054,0.035,0.002,0.001,0.019,0.0003,0.008,1313,1,1,1033,1,1,0,2,1,0.0003
530,217,723,0.13,0.25,0.49,0.009,0.011,2.31,1.01,0.01,0.03,0.03,0.01,0.005,0.0115,0.039,0.0003,0.05,0.0003,0.01,1203,3,3,873,3,1,898,4,0,0.0003
37,131,973,0.13,0.54,0.5,0.025,0.016,8.96,1.05,0.01,0.1,0.05,0.01,0.005,0.023,0.013,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,0.5,1,0.0003
26,13606,923,0.14,0.25,0.55,0.01,0.009,2.44,1.03,0.01,0.18,0.13,0.01,0.005,0.0102,0.018,0.0003,0.05,0.0003,0.01,1203,6,3,908,6,1,873,2,1,0.0003
58,23900,923,0.101,0.29,0.5,0.001,0.002,9.09,0.1,3.93,0.2,0.05,0.01,0.005,0.002,0.005,0.0003,0.015,0.0003,0.006,1273,1,3,1073,1,1,0,2,1,0.0003
152,1594,923,0.07,0.06,0.45,0.008,0.005,11.5,0.5,1.5,0.06,0.05,0.2,0.05,0.06,0.01,0.004,2.5,0.0003,0.01,1323,1,1,1043,1,1,0,2,1,0.6
117,332,915,0.086,0.03,0.295,0.006,0.0085,8.43,1.09,0.01,0.5,0.02,0.175,0.05,0.056,0.0045,0.0003,0.015,0.0003,0.0125,1311,1,1,1033,1,1,0,2,1,0.0003
216,1502,773,0.159,0.31,0.7,0.007,0.005,2.27,0.99,0.01,0.2,0.04,0.01,0.005,0.0096,0.002,0.0003,0.05,0.0003,0.01,1203,3.4,3,938,30,0,0,2,1,0.0003
53,343,923,0.12,0.86,0.49,0.015,0.002,8.89,1,0.01,0.047,0.05,0.01,0.005,0.018,0.009,0.0003,0.1,0.0003,0.01,1183,0.17,0,993,1.17,1,0,2,1,0.0003
262,109,823,0.1,0.27,0.44,0.005,0.001,8.84,0.94,0.01,0.09,0.01,0.23,0.081,0.064,0.005,0.0003,0.015,0.0003,0.01,1338,1,1,933,3,1,913,8.4,1,0.0003
37,115,973,0.11,0.59,0.41,0.017,0.009,9.15,1.05,0.01,0.1,0.02,0.01,0.005,0.018,0.011,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,0.5,1,0.0003
131,151,922,0.097,0.04,0.38,0.008,0.009,8.92,1.085,0.01,0.05,0.02,0.22,0.095,0.0315,0.0065,0.001,0.017,0.0003,0.012,1311,1,1,1033,1,1,0,2,1,0.0003
303,1098,823,0.106,0.04,0.46,0.008,0.005,8.96,0.47,1.84,0.06,0.05,0.2,0.069,0.05,0.007,0.001,0.015,0.0003,0.01,1343,1,1,1043,1,1,0,2,1,0.0003
294,635,773,0.12,0.33,0.5,0.01,0.005,2.17,1,0.01,0.07,0.06,0.01,0.005,0.008,0.004,0.0003,0.05,0.0003,0.01,1183,1.2,1,983,1.2,1,0,2,1,0.0003
37,3310,923,0.1,0.13,0.48,0.014,0.012,2.28,0.99,0.01,0.062,0.08,0.01,0.005,0.008,0.006,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
181,8565,873,0.106,0.04,0.46,0.008,0.005,8.96,0.47,1.84,0.06,0.05,0.2,0.069,0.05,0.007,0.001,0.015,0.0003,0.01,1343,1,1,1043,1,1,0,2,1,0.0003
180,490,823,0.101,0.29,0.48,0.001,0.004,9.01,0.1,0.99,0.2,0.05,0.01,0.005,0.001,0.005,0.0003,0.015,0.0003,0.011,1223,1,3,1023,1,1,0,2,1,0.0003
98,17291,823,0.08,0.42,0.54,0.018,0.007,2.28,0.96,0.01,0.03,0.03,0.01,0.005,0.0069,0.001,0.0003,0.05,0.0003,0.01,1173,1.2,3,905,1.25,1,923,1.5,0,0.0003
59,14532,923,0.11,0.43,0.4,0.016,0.005,8.58,0.98,0.01,0.11,0.05,0.22,0.08,0.04,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1053,1,1,0,2,1,0.0003
294,3.4,923,0.13,0.05,0.43,0.006,0.004,8.95,1.18,0.65,0.06,0.05,0.17,0.062,0.049,0.002,0.0003,0.99,0.0003,0.01,1373,15,2,823,20,1,953,23,1,0.0003
78,170,923,0.14,0.31,0.52,0.009,0.009,2.4,1.04,0.01,0.19,0.13,0.01,0.005,0.0112,0.017,0.0003,0.05,0.0003,0.01,1203,6,3,908,6,1,873,2,1,0.0003
118,12904,873,0.096,0.32,0.46,0.015,0.0045,8.46,0.96,0.01,0.18,0.05,0.24,0.078,0.05,0.005,0.0003,0.015,0.0003,0.01,1323,1,1,1023,1,1,0,2,1,0.0003
193,812,866,0.0595,0.06,0.345,0.0065,0.009,8.585,0.995,0.01,0.05,0.02,0.12,0.08,0.053,0.0065,0.001,0.015,0.0003,0.011,1311,1,1,1033,1,1,0,2,1,0.0003
48,25941,873,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1248,0.5,2,1023,2,1,0,2,1,0.0003
320,3.2,823,0.046,0.544,0.55,0.002,0.007,9.95,2.031,0.01,0.1,0.05,0.214,0.005,0.017,0.005,0.0003,0.015,0.0003,0.01,1323,0.5,1,973,1,1,0,2,1,0.0003
88,48094,823,0.09,0.5,0.47,0.021,0.014,9.13,0.95,0.01,0.07,0.08,0.01,0.005,0.017,0.009,0.0003,0.1,0.0003,0.01,1173,0.66,0,1003,1.5,1,0,2,1,0.0003
121,33,973,0.07,0.06,0.42,0.002,0.005,8.98,0.52,1.65,0.1,0.05,0.16,0.049,0.038,0.008,0.004,0.015,0.0003,0.01,1323,1,1,1053,1,1,0,2,1,0.0003
220,3452,823,0.099,0.385,0.42,0.017,0.0041,8.75,0.96,0.03,0.128,0.4,0.204,0.07,0.058,0.024,0.0003,0.015,0.0003,0.01,1323,1,1,1003,1,1,1023,1,1,0.0003
137,74957,773,0.14,0.31,0.46,0.019,0.008,12,0.04,0.01,0.15,0.05,0.01,0.005,0.0167,0.008,0.0003,0.05,0.0003,0.01,1223,1,2,923,2,1,0,2,1,0.0003
510,56,773,0.19,0.33,0.87,0.029,0.011,11.4,0.91,1.07,0.9,0.11,0.24,0.005,0.02,0.007,0.0003,0.12,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
137,94,923,0.19,0.33,0.87,0.029,0.011,11.4,0.91,1.07,0.9,0.11,0.24,0.005,0.02,0.007,0.0003,0.12,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
68,1380,923,0.21,0.41,0.6,0.026,0.009,12.9,0.93,0.93,0.67,0.13,0.21,0.005,0.021,0.023,0.0003,0.15,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
130,1775,883,0.105,0.42,0.39,0.009,0.0023,8.33,0.96,0.01,0.13,0.08,0.2,0.07,0.056,0.005,0.0003,0.015,0.0003,0.01,1423,3,1,1033,3,1,0,2,1,0.0003
196,494,873,0.11,0.43,0.4,0.016,0.005,8.58,0.98,0.01,0.11,0.05,0.22,0.08,0.04,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1023,1,1,0,2,1,0.0003
177,388,823,0.12,0.29,0.5,0.018,0.018,2.25,0.96,0.01,0.027,0.05,0.01,0.005,0.0099,0.004,0.0003,0.05,0.0003,0.01,1193,1,1,913,1.5,1,0,2,1,0.0003
171,8844,873,0.039,0.044,0.49,0.011,0.003,9.01,0.51,1.85,0.2,0.05,0.204,0.036,0.1427,0.002,0.0003,0.015,0.0003,0.0133,1423,1,1,1053,2,1,0,2,1,0.0003
151,391,873,0.096,0.32,0.46,0.015,0.0045,8.46,0.96,0.01,0.18,0.05,0.24,0.078,0.05,0.005,0.0003,0.015,0.0003,0.01,1323,1,1,1053,1,1,0,2,1,0.0003
196,27813,773,0.14,0.21,0.53,0.012,0.012,2.4,1.01,0.01,0.14,0.16,0.01,0.005,0.0108,0.018,0.0003,0.05,0.0003,0.01,1203,6,3,908,6,1,873,2,1,0.0003
157,265,823,0.09,0.45,0.45,0.021,0.014,9.15,0.93,0.01,0.12,0.06,0.01,0.005,0.017,0.009,0.0003,0.1,0.0003,0.01,1173,0.66,0,1003,1.5,1,0,2,1,0.0003
288,1487,823,0.056,0.567,0.554,0.002,0.005,10.27,2.095,0.01,0.1,0.05,0.179,0.055,0.017,0.005,0.0003,0.015,0.0003,0.01,1323,0.5,1,973,1,1,0,2,1,0.0003
41,35067,873,0.1,0.13,0.48,0.014,0.012,2.28,0.99,0.01,0.062,0.08,0.01,0.005,0.008,0.006,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
168,523,873,0.1,0.24,0.45,0.004,0.001,8.84,0.95,0.01,0.04,0.01,0.21,0.079,0.055,0.011,0.0003,0.015,0.0003,0.01,1338,1,1,933,3,1,913,8.4,1,0.0003
69,10944,873,0.12,0.29,0.43,0.013,0.012,2.28,0.97,0.01,0.036,0.07,0.01,0.005,0.009,0.008,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
98,1205,873,0.13,0.25,0.49,0.009,0.011,2.31,1.01,0.01,0.03,0.03,0.01,0.005,0.0115,0.039,0.0003,0.05,0.0003,0.01,1203,3,3,873,3,1,898,4,0,0.0003
88,466,873,0.11,0.59,0.41,0.017,0.009,9.15,1.05,0.01,0.1,0.02,0.01,0.005,0.018,0.011,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,0.5,1,0.0003
132,988,873,0.082,0.33,0.63,0.015,0.014,12.01,2.02,0.01,2,0.05,0.25,0.005,0.03,0.057,0.0003,0.015,0.0003,0.015,1273,1,1,973,1,1,0,2,1,0.0003
431,1929,773,0.23,0.37,0.55,0.023,0.008,11.3,1.2,0.96,0.64,0.11,0.22,0.005,0.019,0.039,0.0003,0.04,0.0003,0.01,1303,0.67,2,903,3,2,0,2,1,0.0003
294,42342,773,0.19,0.33,0.87,0.029,0.011,11.4,0.91,1.07,0.9,0.11,0.24,0.005,0.02,0.007,0.0003,0.12,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
127,83,923,0.11,0.43,0.4,0.016,0.005,8.58,0.98,0.01,0.11,0.05,0.22,0.08,0.04,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1033,1,1,0,2,1,0.0003
149,11061,866,0.089,0.28,0.47,0.021,0.006,9.24,0.96,0.01,0.16,0.08,0.21,0.054,0.035,0.002,0.001,0.019,0.0003,0.008,1313,1,1,1033,1,1,0,2,1,0.0003
137,49,873,0.1,0.35,0.5,0.01,0.008,2.25,1.04,0.01,0.096,0.04,0.01,0.005,0.008,0.004,0.0003,0.05,0.0003,0.01,1183,1.2,1,983,1.2,1,0,2,1,0.0003
97,1695,873,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1193,0.5,2,1053,2,1,0,2,1,0.0003
152,20,922,0.083,0.41,0.46,0.01,0.004,8.46,1.02,0.05,0.09,0.03,0.198,0.072,0.051,0.002,0.001,0.055,0.0003,0.012,1313,1,1,1033,1,1,0,2,1,0.0003
78,4049,873,0.13,0.27,0.49,0.019,0.018,2.29,0.97,0.01,0.025,0.04,0.01,0.005,0.01,0.009,0.0003,0.05,0.0003,0.01,1193,1,1,913,1.5,1,0,2,1,0.0003
196,2013,873,0.13,0.05,0.43,0.006,0.004,8.95,1.18,0.65,0.06,0.05,0.17,0.062,0.049,0.002,0.0003,0.99,0.0003,0.01,1323,15,2,963,23,1,0,2,1,0.0003
127,5976,873,0.11,0.43,0.4,0.016,0.005,8.58,0.98,0.01,0.11,0.05,0.22,0.08,0.04,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1033,1,1,0,2,1,0.0003
143,385,873,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1273,0.5,2,1023,2,1,0,2,1,0.0003
78,183,923,0.1,0.23,0.43,0.011,0.009,2.46,0.94,0.01,0.043,0.07,0.01,0.005,0.008,0.005,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
37,107,973,0.11,0.5,0.38,0.018,0.011,8.86,0.98,0.01,0.1,0.02,0.01,0.005,0.018,0.012,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,1,1,0.0003
117,59,973,0.006,0.074,0.48,0.003,0.001,9.08,0.48,1.52,0.2,0.05,0.238,0.06,0.1651,0.002,0.0003,0.015,0.0003,0.0197,1453,1,1,1073,2,1,0,2,1,0.0003
282,2465,823,0.106,0.04,0.46,0.008,0.005,8.96,0.47,1.84,0.06,0.05,0.2,0.069,0.05,0.007,0.001,0.015,0.0003,0.01,1343,1,1,1043,1,1,0,2,1,0.0003
373,106,723,0.14,0.31,0.46,0.019,0.008,12,0.04,0.01,0.15,0.05,0.01,0.005,0.0167,0.008,0.0003,0.05,0.0003,0.01,1223,1,2,923,2,1,0,2,1,0.0003
88,27485,823,0.14,0.21,0.53,0.012,0.012,2.4,1.01,0.01,0.14,0.16,0.01,0.005,0.0108,0.018,0.0003,0.05,0.0003,0.01,1203,6,3,908,6,1,873,2,1,0.0003
470,340,773,0.23,0.37,0.55,0.023,0.008,11.3,1.2,0.96,0.64,0.11,0.22,0.005,0.019,0.039,0.0003,0.04,0.0003,0.01,1303,0.67,2,903,3,2,0,2,1,0.0003
131,129,922,0.091,0.105,0.39,0.0035,0.0035,9.04,0.947,0.01,0.09,0.01,0.21,0.16,0.04,0.022,0.0015,0.02,0.0003,0.007,1311,1,1,1033,1,1,0,2,1,0.0003
207,73,866,0.0865,0.05,0.315,0.006,0.009,8.47,1.02,0.01,0.01,0.015,0.18,0.06,0.0355,0.005,0.001,0.014,0.0003,0.0145,1311,1,1,1033,1,1,0,2,1,0.0003
41,41893,873,0.13,0.27,0.49,0.019,0.018,2.29,0.97,0.01,0.025,0.04,0.01,0.005,0.01,0.009,0.0003,0.05,0.0003,0.01,1193,1,1,913,1.5,1,0,2,1,0.0003
177,97,823,0.12,0.29,0.43,0.013,0.012,2.28,0.97,0.01,0.036,0.07,0.01,0.005,0.009,0.008,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
63,17742,922,0.1,0.35,0.39,0.007,0.015,8.8,0.94,0.01,0.1,0.09,0.205,0.06,0.011,0.001,0.001,0.018,0.0003,0.012,1313,1,1,1033,1,1,0,2,1,0.0003
256,457,873,0.088,0.06,0.45,0.005,0.002,9.01,0.5,1.77,0.1,0.05,0.2,0.05,0.048,0.008,0.004,0.015,0.0003,0.01,1323,1,1,1053,1,1,0,2,1,0.0003
216,1304,773,0.1,0.35,0.5,0.01,0.008,2.25,1.04,0.01,0.096,0.04,0.01,0.005,0.008,0.004,0.0003,0.05,0.0003,0.01,1183,1.2,1,983,1.2,1,0,2,1,0.0003
115,149,923,0.1,0.24,0.45,0.004,0.001,8.84,0.95,0.01,0.04,0.01,0.21,0.079,0.055,0.011,0.0003,0.015,0.0003,0.01,1338,1,1,933,3,1,913,8.4,1,0.0003
204,101,873,0.006,0.074,0.48,0.003,0.001,9.08,0.48,1.52,0.2,0.05,0.238,0.06,0.1651,0.002,0.0003,0.015,0.0003,0.0197,1453,1,1,1073,2,1,0,2,1,0.0003
26,11200,923,0.14,0.21,0.53,0.012,0.012,2.4,1.01,0.01,0.14,0.16,0.01,0.005,0.0108,0.018,0.0003,0.05,0.0003,0.01,1203,6,3,908,6,1,873,2,1,0.0003
176,351,823,0.12,0.43,0.42,0.022,0.004,11.8,0.05,0.01,0.19,0.05,0.01,0.005,0.0149,0.023,0.0003,0.05,0.0003,0.01,1223,1,2,923,2,1,0,2,1,0.0003
61,502,873,0.12,0.48,0.71,0.026,0.007,12.37,0.09,0.01,0.31,0.09,0.01,0.005,0.0194,0.038,0.0003,0.05,0.0003,0.01,1243,0.5,2,1023,1,3,0,2,1,0.0003
471,2795,723,0.13,0.25,0.49,0.009,0.011,2.31,1.01,0.01,0.03,0.03,0.01,0.005,0.0115,0.039,0.0003,0.05,0.0003,0.01,1203,3,3,873,3,1,898,4,0,0.0003
130,518,893,0.089,0.28,0.47,0.021,0.006,9.24,0.96,0.01,0.16,0.08,0.21,0.054,0.035,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1053,1,1,0,2,1,0.0003
412,10863,723,0.13,0.25,0.49,0.009,0.011,2.31,1.01,0.01,0.03,0.03,0.01,0.005,0.0115,0.039,0.0003,0.05,0.0003,0.01,1203,3,3,873,3,1,898,4,0,0.0003
156,3965,923,0.2,0.36,0.87,0.007,0.014,10.43,1.4,0.01,0.05,0.02,0.21,0.13,0.01,0.005,0.045,0.015,0.0003,0.01,1423,1,2,923,1,1,0,2,1,0.0003
168,2.3,973,0.08,0.05,0.5,0.005,0.002,11,0.15,2.6,0.5,0.05,0.2,0.07,0.05,0.005,0.004,2.5,0.0003,0.01,1343,1,1,1073,1,1,0,2,1,0.0003
108,2186,823,0.12,0.34,0.43,0.014,0.005,8.5,0.96,0.01,0.075,0.02,0.01,0.005,0.017,0.002,0.0003,0.1,0.0003,0.01,1183,0.17,0,993,1.17,1,0,2,1,0.0003
283,201,811,0.081,0.11,0.36,0.013,0.003,8.32,0.9,0.01,0.09,0.04,0.208,0.076,0.053,0.004,0.0003,0.011,0.0003,0.012,1313,1,1,1033,1,1,0,2,1,0.0003
98,20586,823,0.1,0.23,0.43,0.011,0.009,2.46,0.94,0.01,0.043,0.07,0.01,0.005,0.008,0.005,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
130,2183,874,0.105,0.42,0.39,0.009,0.0023,8.33,0.96,0.01,0.13,0.08,0.2,0.07,0.056,0.005,0.0003,0.015,0.0003,0.01,1313,1,1,1033,1,1,0,2,1,0.0003
122,4084,923,0.106,0.04,0.46,0.008,0.005,8.96,0.47,1.84,0.06,0.05,0.2,0.069,0.05,0.007,0.001,0.015,0.0003,0.01,1343,1,1,1043,1,1,0,2,1,0.0003
78,32834,823,0.12,0.43,0.42,0.022,0.004,11.8,0.05,0.01,0.19,0.05,0.01,0.005,0.0149,0.023,0.0003,0.05,0.0003,0.01,1223,1,2,923,2,1,0,2,1,0.0003
68,1929,923,0.23,0.3,0.59,0.028,0.008,12.1,1.22,1.09,0.67,0.12,0.24,0.005,0.021,0.02,0.0003,0.04,0.0003,0.01,1303,0.67,2,903,3,2,0,2,1,0.0003
115,450,873,0.101,0.29,0.48,0.001,0.004,9.01,0.1,0.99,0.2,0.05,0.01,0.005,0.001,0.005,0.0003,0.015,0.0003,0.011,1223,1,3,1023,1,1,0,2,1,0.0003
118,156,923,0.1,0.41,0.39,0.013,0.003,8.52,0.96,0.01,0.11,0.05,0.22,0.08,0.038,0.003,0.0003,0.015,0.0003,0.01,1313,0.5,1,1053,1,1,0,2,1,0.0003
137,45,873,0.12,0.39,0.52,0.02,0.018,2.24,0.97,0.01,0.025,0.04,0.01,0.005,0.01,0.006,0.0003,0.05,0.0003,0.01,1193,1,1,913,1.5,1,0,2,1,0.0003
196,7564,778,0.14,0.28,0.59,0.018,0.017,11.92,0.21,0.01,0.45,0.04,0.01,0.005,0.0303,0.007,0.0003,0.05,0.0003,0.01,1253,0.5,2,903,2,1,883,2,1,0.0003
249,5234,873,0.08,0.05,0.5,0.005,0.002,11,0.15,2.6,0.5,0.05,0.2,0.07,0.05,0.005,0.004,2.5,0.0003,0.01,1343,1,1,1073,1,1,0,2,1,0.0003
102,354,973,0.08,0.05,0.5,0.005,0.002,11,0.15,2.6,0.5,0.05,0.2,0.07,0.05,0.005,0.004,2.5,0.0003,0.01,1343,1,1,1073,1,1,0,2,1,0.0003
137,846,923,0.07,0.06,0.45,0.008,0.005,9,0.5,1.8,0.06,0.05,0.2,0.05,0.06,0.01,0.004,0.015,0.0003,0.01,1323,1,1,1043,1,1,0,2,1,0.0003
69,2583,873,0.08,0.42,0.54,0.018,0.007,2.28,0.96,0.01,0.03,0.03,0.01,0.005,0.0069,0.001,0.0003,0.05,0.0003,0.01,1173,1.2,3,905,1.25,1,923,1.5,0,0.0003
111,2840,898,0.09,0.2,0.56,0.021,0.01,8.63,0.86,0.01,0.46,0.05,0.2,0.06,0.065,0.007,0.0003,0.015,0.0003,0.01,1333,1,1,1023,2,1,0,2,1,0.0003
193,567,866,0.083,0.05,0.36,0.0075,0.0085,8.62,0.91,0.01,0.05,0.02,0.11,0.05,0.036,0.006,0.001,0.0145,0.0003,0.0155,1311,1,1,1033,1,1,0,2,1,0.0003
176,2432,866,0.089,0.28,0.47,0.021,0.006,9.24,0.96,0.01,0.16,0.08,0.21,0.054,0.035,0.002,0.001,0.019,0.0003,0.008,1313,1,1,1033,1,1,0,2,1,0.0003
131,247,922,0.0805,0.03,0.335,0.0085,0.0105,8.595,1.02,0.01,0.05,0.02,0.21,0.05,0.0345,0.0045,0.0003,0.016,0.0003,0.012,1311,1,1,1033,1,1,0,2,1,0.0003
54,639,973,0.09,0.25,0.45,0.007,0.001,8.5,1,0.01,0.12,0.02,0.203,0.074,0.045,0.008,0.0004,0.015,0.0003,0.01,1323,1.5,1,1053,1,1,0,2,1,0.0003
85,15,923,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1193,0.5,2,1053,2,1,0,2,1,0.0003
175,153,873,0.005,0.069,0.42,0.004,0.002,8.97,0.5,1.44,0.2,0.05,0.234,0.051,0.05,0.002,0.0003,0.015,0.0003,0.0287,1453,1,1,1073,2,1,0,2,1,0.0003
102,127,973,0.088,0.06,0.45,0.005,0.002,9.01,0.5,1.77,0.1,0.05,0.2,0.05,0.048,0.008,0.004,0.015,0.0003,0.01,1323,1,1,1053,1,1,0,2,1,0.0003
225,472,873,0.21,0.05,0.44,0.007,0.006,10.16,1.44,0.01,0.49,0.05,0.22,0.055,0.034,0.002,0.0003,0.015,0.0003,0.01,1373,15,2,823,20,1,933,50,0,0.0003
61,5000,973,0.085,0.06,0.45,0.004,0.002,9,0.5,1.8,0.1,0.05,0.2,0.054,0.048,0.008,0.004,0.015,0.0003,0.01,1323,1,1,1053,1,1,0,2,1,0.0003
167,167,923,0.13,0.05,0.43,0.006,0.004,8.95,1.18,0.65,0.06,0.05,0.17,0.062,0.049,0.002,0.0003,0.99,0.0003,0.01,1323,15,2,963,23,1,0,2,1,0.0003
88,15891,823,0.12,0.5,0.61,0.016,0.014,11.64,0.18,0.01,0.43,0.08,0.01,0.005,0.0264,0.044,0.0003,0.05,0.0003,0.01,1253,0.5,2,923,2,1,903,2,1,0.0003
196,34296,823,0.21,0.53,0.8,0.029,0.009,12.3,0.94,1.1,0.68,0.14,0.23,0.005,0.02,0.04,0.0003,0.04,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
98,8094,823,0.11,0.5,0.38,0.018,0.011,8.86,0.98,0.01,0.1,0.02,0.01,0.005,0.018,0.012,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,1,1,0.0003
176,48837,773,0.13,0.36,0.65,0.015,0.011,11.69,0.19,0.01,0.38,0.03,0.01,0.005,0.027,0.016,0.0003,0.05,0.0003,0.01,1253,0.5,2,913,2,1,903,2,1,0.0003
178,1075,873,0.078,0.34,0.64,0.017,0.014,11.61,1.98,0.01,0.62,0.05,0.23,0.005,0.014,0.045,0.0003,0.015,0.0003,0.015,1273,1,1,973,1,1,0,2,1,0.0003
33,5891,923,0.13,0.54,0.5,0.025,0.016,8.96,1.05,0.01,0.1,0.05,0.01,0.005,0.023,0.013,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,0.5,1,0.0003
81,4391,923,0.049,0.52,0.6,0.01,0.012,10.03,2.07,0.01,0.1,0.05,0.1,0.049,0.017,0.005,0.0003,0.015,0.0003,0.01,1323,0.5,1,973,1,1,0,2,1,0.0003
116,175,923,0.159,0.31,0.7,0.007,0.005,2.27,0.99,0.01,0.2,0.04,0.01,0.005,0.0096,0.002,0.0003,0.05,0.0003,0.01,1203,3.4,3,938,30,0,0,2,1,0.0003
98,1407,873,0.159,0.31,0.7,0.007,0.005,2.27,0.99,0.01,0.2,0.04,0.01,0.005,0.0096,0.002,0.0003,0.05,0.0003,0.01,1203,3.4,3,938,30,0,0,2,1,0.0003
228,6.4,923,0.045,0.536,0.528,0.003,0.01,9.842,2.016,0.01,0.1,0.05,0.088,0.07,0.017,0.005,0.0003,0.015,0.0003,0.01,1323,0.5,1,973,1,1,0,2,1,0.0003
137,7653,823,0.13,0.25,0.49,0.009,0.011,2.31,1.01,0.01,0.03,0.03,0.01,0.005,0.0115,0.039,0.0003,0.05,0.0003,0.01,1203,3,3,873,3,1,898,4,0,0.0003
312,2304,773,0.1,0.24,0.45,0.004,0.001,8.84,0.95,0.01,0.04,0.01,0.21,0.079,0.055,0.011,0.0003,0.015,0.0003,0.01,1338,1,1,933,3,1,913,8.4,1,0.0003
22,1220,973,0.13,0.54,0.5,0.025,0.016,8.96,1.05,0.01,0.1,0.05,0.01,0.005,0.023,0.013,0.0003,0.1,0.0003,0.01,1243,0.33,1,1133,0.5,0,1013,0.5,1,0.0003
177,3553,773,0.1,0.23,0.43,0.011,0.009,2.46,0.94,0.01,0.043,0.07,0.01,0.005,0.008,0.005,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
41,34358,873,0.1,0.35,0.5,0.01,0.008,2.25,1.04,0.01,0.096,0.04,0.01,0.005,0.008,0.004,0.0003,0.05,0.0003,0.01,1183,1.2,1,983,1.2,1,0,2,1,0.0003
49,1641,923,0.13,0.27,0.49,0.019,0.018,2.29,0.97,0.01,0.025,0.04,0.01,0.005,0.01,0.009,0.0003,0.05,0.0003,0.01,1193,1,1,913,1.5,1,0,2,1,0.0003
510,74,773,0.21,0.41,0.6,0.026,0.009,12.9,0.93,0.93,0.67,0.13,0.21,0.005,0.021,0.023,0.0003,0.15,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
199,11287,823,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1323,0.5,2,1023,2,1,0,2,1,0.0003
49,2254,923,0.1,0.23,0.43,0.011,0.009,2.46,0.94,0.01,0.043,0.07,0.01,0.005,0.008,0.005,0.0003,0.05,0.0003,0.01,1203,0.3,1,893,2.2,1,0,2,1,0.0003
145,4275,866,0.1,0.35,0.39,0.007,0.015,8.8,0.94,0.01,0.1,0.09,0.205,0.06,0.011,0.001,0.001,0.018,0.0003,0.012,1313,1,1,1033,1,1,0,2,1,0.0003
47,4207,923,0.21,0.41,0.6,0.026,0.009,12.9,0.93,0.93,0.67,0.13,0.21,0.005,0.021,0.023,0.0003,0.15,0.0003,0.01,1303,1,2,903,2,1,0,2,1,0.0003
66,14635,873,0.2,0.24,0.47,0.026,0.009,11.59,0.98,0.01,0.39,0.05,0.28,0.005,0.032,0.002,0.0003,0.015,0.0003,0.01,1198,0.5,2,1053,2,1,0,2,1,0.0003
98,6405,923,0.12,0.07,0.5,0.005,0.002,10.97,0.29,2,0.55,0.05,0.17,0.045,0.049,0.005,0.0003,0.015,0.0003,0.01,1373,15,2,823,20,1,958,23,1,0.0003
140,597,903,0.12,0.05,0.58,0.006,0.005,11.26,0.49,1.79,0.74,0.05,0.2,0.075,0.049,0.004,0.0003,0.015,0.0003,0.01,1353,1,1,1043,2,1,0,2,1,0.0003
